name,address,city,searchedCity,region,country,lat,lng,rating,reviews,businessStatus,types,placeId,matchedQuery,looksWholesale
ИП Максимов,"Окружное ш., 11, строение 1, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.56034559999999,40.5766102,5,1,OPERATIONAL,establishment|point_of_interest,ChIJq8r8Qqg2GEQRvsygqBor0eE,оптовая база продуктов питания,check
ИП Потапов А.А.,"Ленинградский просп., 384, Архангельск, Архангельская обл., 163016",Архангельск,Архангельск,Архангельская область,Russia,64.480439,40.7372227,,,OPERATIONAL,establishment|point_of_interest,ChIJSYwsRTrLGUQRzH4HsAsYKLY,оптовая база продуктов питания,check
На Окружной,"Окружное ш., 13, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.5580787,40.5777518,4.1,990,OPERATIONAL,establishment|point_of_interest|shopping_mall,ChIJ1RaB4qc2GEQR_zdgxqr7gy8,оптовый продовольственный рынок,check
ООО Архангельский Водорослевый Комбинат,"Ленинградский пр-т., 328, Архангельск, Архангельская обл., 163030",Архангельск,Архангельск,Архангельская область,Russia,64.4995831,40.6868793,4.5,49,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJ6VIK3yQ0GEQRXEPnY_lj3bA,оптовый продовольственный рынок,check
Опт Рыба,"Окружное ш., 11, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.560262,40.576727,5,1,OPERATIONAL,establishment|food|point_of_interest,ChIJq8r8Qqg2GEQR6r0v3n3Lqcs,оптовая база продуктов питания,yes
Опто-розничная база,"ул. Павла Усова, 45, Архангельск, Архангельская обл., 163002",Архангельск,Архангельск,Архангельская область,Russia,64.53826099999999,40.5810778,4.4,8,OPERATIONAL,establishment|point_of_interest|storage,ChIJxS-MrD00GEQRi-J_hebGda4,оптовый продовольственный рынок,yes
Оптовая База Фруктов И Овощей,"Стрелковая ул., 19/2, Архангельск, Архангельская обл., 163002",Архангельск,Архангельск,Архангельская область,Russia,64.535471,40.593263,,,OPERATIONAL,establishment|food|point_of_interest|store,ChIJWZTZrD80GEQRZ6E-xi0ztdE,оптовый продовольственный рынок,yes
"Оптовая компания, ИП Радкевич Л.И.","Окружное ш., 9, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.56070799999999,40.574699,5,1,OPERATIONAL,establishment|point_of_interest,ChIJHdeTkqg2GEQR30Ge_66FfpQ,оптовая база продуктов питания,yes
ПЕРВОЦВЕТ,"Стрелковая ул., 19, Архангельск, Архангельская обл., 163000",Архангельск,Архангельск,Архангельская область,Russia,64.5349349,40.5922059,4,15,OPERATIONAL,establishment|point_of_interest,ChIJU_V8-Dw0GEQR4qHD-HzhTQs,оптовый продовольственный рынок,check
Приосколье,"Окружное ш., 7к3, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.5627635,40.5731903,,,OPERATIONAL,establishment|point_of_interest,ChIJq7eBLK82GEQRB98-Ao87-gI,оптовая база продуктов питания,check
Продукты оптом,"пр-д Кузнечихинский промузел 1, 13, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.5607124,40.5815641,,,OPERATIONAL,establishment|point_of_interest,ChIJqxASy6k2GEQRksTtyteladU,оптовый продовольственный рынок,yes
"Свежие фрукты, овощи","пр-д Кузнечихинский промузел 1, 13, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.5610876,40.5798533,,,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJc3Tesak2GEQRyf6UyW4jrTA,оптовый продовольственный рынок,check
Светофор,"1-й пр., 7, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.56659780000001,40.5745248,4.1,322,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJEdvj4JI3GEQRFfHuMRFYGBs,оптовый продовольственный рынок,check
Северный Торговый Центр,"ул. Павла Усова, 45, Архангельск, Архангельская обл., 163002",Архангельск,Архангельск,Архангельская область,Russia,64.5383154,40.5818907,,,OPERATIONAL,establishment|point_of_interest,ChIJSX2_Vjw0GEQRyKugsJ5-Stc,оптовый продовольственный рынок,check
Соломбальский торг,"ул. Кедрова, 26, Архангельск, Архангельская обл., 163013",Архангельск,Архангельск,Архангельская область,Russia,64.58684509999999,40.5129321,,,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJz2BIJ9Q2GEQRFc8N_OzF_dI,оптовый продовольственный рынок,check
Торговый комплекс,"Окружное ш., 35/1, Архангельск, Архангельская обл., 163000",Архангельск,Архангельск,Архангельская область,Russia,64.5270537,40.6632103,4.3,39,OPERATIONAL,establishment|food|grocery_or_supermarket|point_of_interest|store,ChIJeUW9WYg0GEQRmQy1fGqvMdM,сельскохозяйственный рынок,check
Фруктоша,"просп. Троицкий, 91к1, Архангельск, Архангельская обл., 163000",Архангельск,Архангельск,Архангельская область,Russia,64.5499533,40.5186068,5,1,OPERATIONAL,establishment|food|point_of_interest|store,ChIJO3mY9BQ3GEQRVQsibo4hYrE,плодоовощная база оптовая,check
Фрукты-овощи Оптовый Склад,"ул. Павла Усова, 45, Архангельск, Архангельская обл., 163002",Архангельск,Архангельск,Архангельская область,Russia,64.5383154,40.5818907,4,2,OPERATIONAL,establishment|food|point_of_interest,ChIJSX2_Vjw0GEQR1-MZqgT30NE,оптовая база продуктов питания,yes
Цветочная база,"просп. Новгородский, 30, Архангельск, Архангельская обл., 163046",Архангельск,Архангельск,Архангельская область,Russia,64.53754099999999,40.53024,5,1,OPERATIONAL,establishment|florist|point_of_interest|store,ChIJVfSNqfw3GEQRAVvGLnp1a1A,плодоовощная база оптовая,yes
Цветочная База,"Московский проспект, 43, Московский пр., 49, Архангельск, Архангельская обл., 163009",Архангельск,Архангельск,Архангельская область,Russia,64.53242019999999,40.6192238,3,7,OPERATIONAL,establishment|florist|home_goods_store|point_of_interest|store,ChIJhdvAD2o0GEQRiwYdmRPCHNI,плодоовощная база оптовая,yes
Центр сухофруктов,"Окружное ш., 7к3, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.5627635,40.5731903,5,3,OPERATIONAL,establishment|point_of_interest,ChIJS1eJ1Kg2GEQRUiREn6yHOxk,оптовая база продуктов питания,check
Центральный рынок,"просп. Чумбарова-Лучинского, 2, Архангельск, Архангельская обл., 163046",Архангельск,Архангельск,Архангельская область,Russia,64.5325529,40.537874,3.8,544,OPERATIONAL,establishment|point_of_interest,ChIJEe7EIEI1GEQRzA0vB9QGcyI,оптовый продовольственный рынок,yes
Яйца оптом,"Окружное ш., 7, Архангельск, Архангельская обл., 163045",Архангельск,Архангельск,Архангельская область,Russia,64.5666677,40.5861117,1,1,OPERATIONAL,establishment|food|point_of_interest|store,ChIJqS1yC6s2GEQREePH03jCS4A,оптовый продовольственный рынок,yes
Ярцев А.С. ИП,"улица Дачная, 56, корп. 1, строен. 2, Архангельск, Архангельская обл., 163057",Архангельск,Архангельск,Архангельская область,Russia,64.5171902,40.684714,5,2,OPERATIONAL,establishment|point_of_interest|store,ChIJ-ZgyOJE0GEQRyBtt4DKaZFI,оптовый продовольственный рынок,check
GFC Russia- продукты для Horeca,"ул. Пушкина, 50 Ж, Астрахань, Астраханская обл., 414000",Астрахань,Астрахань,Астраханская область,Russia,46.3750364,48.01613099999999,1,1,OPERATIONAL,establishment|food|point_of_interest,ChIJ_6S_Oe4FqUERMmSzrzPudZU,плодоовощная база оптовая,check
Green Parad,"улица Боевая 134к4в, Астрахань, Астраханская обл., 414021",Астрахань,Астрахань,Астраханская область,Russia,46.3133613,48.02188040000001,4.7,13,OPERATIONAL,establishment|florist|point_of_interest|store,ChIJ1y37pM8PqUER9e4JPpYav2w,плодоовощная база оптовая,check
